0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,ClinicalRecord
(0.13806551694869995-0.20577281713485718j),(0.26242896914482117+0.1332700252532959j),(0.13669094443321228-0.05904298275709152j),(0.4700440764427185-0.2359449565410614j),(-0.2888573110103607+0.08399754762649536j),(-0.08699093014001846-0.053470708429813385j),(-0.11294587701559067+0.0536474771797657j),(0.060180600732564926+0.25676795840263367j),(-0.22438998520374298+0.18674150109291077j),(0.18748027086257935+0.3681565225124359j),(0.21150311827659607-0.2860950827598572j),(-0.4041250944137573-0.15926110744476318j),(-0.12243299931287766-0.24129733443260193j),(-0.02024945057928562-0.2030242383480072j),(-0.04889117553830147+0.40145471692085266j),(0.009992355480790138-0.073512002825737j),(0.05415239930152893-0.24263401329517365j),(-0.4776630401611328+0.17337070405483246j),(-0.17943665385246277-0.11486905068159103j),(-0.12219782173633575-0.2451431006193161j),(0.03975727781653404-0.26009121537208557j),(0.2732780873775482+0.12576839327812195j),(-0.11354677379131317+0.06756439059972763j),(0.2724868953227997-0.1995421200990677j),(0.050178416073322296-0.04344768077135086j),(-0.13437815010547638+0.14440396428108215j),(-0.30519771575927734-0.19917970895767212j),(-0.3129366934299469-0.30059534311294556j),(-0.17918124794960022-0.062167659401893616j),(0.04593898728489876+0.27002087235450745j),(0.23300446569919586-0.0029347280506044626j),(-0.28331947326660156-0.2148096263408661j),(0.38927018642425537+0.11701826751232147j),(0.201765775680542-0.11269525438547134j),(-0.007028024177998304+0.2241697758436203j),(0.22265252470970154-0.1197914332151413j),(-0.22845396399497986+0.04551183059811592j),(0.2982836067676544-0.24129241704940796j),(0.12649016082286835+0.30789893865585327j),(0.33604973554611206-0.19408152997493744j),(-0.15517105162143707+0.19434738159179688j),(-0.2927738428115845-0.05416480824351311j),(-0.23556742072105408+0.2431292086839676j),(0.36185625195503235-0.010420924983918667j),(0.36876919865608215-0.0642881840467453j),(0.2623259723186493-0.24651013314723969j),(-0.20529788732528687+0.22226420044898987j),(0.24248914420604706-0.12433242797851562j),(-0.06358430534601212-0.03039882332086563j),(0.16959741711616516-0.20427268743515015j),1003706_Patient
(-0.10337232798337936+0.13231267035007477j),(-0.18341079354286194-0.05042783170938492j),(0.24187320470809937-0.1498258262872696j),(0.40534675121307373-0.002438673749566078j),(-0.2160342037677765+0.12198562175035477j),(0.173432856798172-0.19267377257347107j),(-0.1763715296983719-0.07669952511787415j),(0.08561789989471436+0.3323138654232025j),(-0.22040116786956787+0.09727589040994644j),(0.09942770004272461+0.16940928995609283j),(-0.06029975414276123-0.2756546139717102j),(-0.11598677933216095-0.36493951082229614j),(0.25373971462249756-0.18266405165195465j),(0.05300411581993103+0.11827760189771652j),(-0.2827264070510864+0.32077983021736145j),(-0.1427379697561264-0.1210026890039444j),(0.04143151640892029+0.19110801815986633j),(-0.3465404808521271-0.16886135935783386j),(0.16560937464237213+0.01378286350518465j),(0.1914745569229126-0.0862039253115654j),(-0.1328800469636917+0.10893925279378891j),(-0.15979407727718353+0.04451105371117592j),(-0.26608240604400635-0.1951335221529007j),(-0.036036599427461624-0.25910434126853943j),(0.012927787378430367+0.01439821906387806j),(0.15905380249023438-0.16243469715118408j),(0.12155824899673462+0.16513217985630035j),(-0.15410012006759644-0.14251621067523956j),(-0.02121945098042488+0.002826767973601818j),(0.3266843855381012+0.12878906726837158j),(0.23383207619190216+0.2846614122390747j),(-0.2730729579925537-0.263497531414032j),(0.30670610070228577+0.052573055028915405j),(0.14194954931735992-0.21299853920936584j),(-0.23603001236915588-0.17273329198360443j),(-0.12868539988994598+0.2805090844631195j),(0.1775701940059662+0.20723098516464233j),(-0.08654665946960449+0.19526709616184235j),(0.26256880164146423-0.22306612133979797j),(-0.24617241322994232-0.09952469915151596j),(-0.14233365654945374-0.05035042390227318j),(-0.2761892080307007+0.22572101652622223j),(-0.26160377264022827+0.18094471096992493j),(0.18271911144256592+0.05956015735864639j),(0.21749022603034973+0.17542488873004913j),(0.040378063917160034-0.2015981674194336j),(0.24817782640457153-0.009084503166377544j),(-0.2545928955078125-0.2179441601037979j),(0.2580706775188446+0.21979676187038422j),(-0.1803782731294632-0.016460422426462173j),1005679_Patient
(0.37488940358161926-0.018197674304246902j),(0.33021798729896545+0.1642056703567505j),(-0.31704097986221313+0.38054972887039185j),(-0.1413102000951767-0.4136328399181366j),(-0.05259687826037407+0.24502809345722198j),(0.27601832151412964+0.3623943328857422j),(0.12780527770519257-0.10357584804296494j),(0.30414673686027527-0.4403146803379059j),(0.2004590630531311-0.317797988653183j),(-0.4219762086868286+0.12426251173019409j),(-0.24251891672611237-0.379955530166626j),(-0.22789214551448822+0.32706308364868164j),(0.25236275792121887+0.18211296200752258j),(0.1512579470872879+0.22004276514053345j),(-0.1577831655740738-0.3724588453769684j),(0.17023389041423798+0.37317195534706116j),(-0.2603520154953003-0.21028770506381989j),(0.3034811317920685+0.29550668597221375j),(0.3424549698829651-0.3434154689311981j),(0.036477845162153244+0.180416077375412j),(0.26719263195991516+0.2737806439399719j),(-0.22465601563453674-0.13738016784191132j),(0.4104352295398712+0.3107892572879791j),(-0.09333410859107971+0.4194786250591278j),(-0.22540192306041718+0.08812624961137772j),(-0.18754102289676666-0.11971163004636765j),(-0.38326534628868103+0.24685928225517273j),(-0.2617608308792114+0.4264601171016693j),(0.013392029330134392-0.41644003987312317j),(0.2646002173423767-0.2904864251613617j),(-0.2111491709947586+0.24265412986278534j),(0.11792594194412231-0.07374990731477737j),(0.2495162934064865+0.45284876227378845j),(0.1409684270620346+0.3476242423057556j),(0.15182936191558838-0.33103758096694946j),(-0.23915109038352966-0.10474491119384766j),(0.1659470796585083-0.29584312438964844j),(-0.1717708855867386-0.34166255593299866j),(0.14524950087070465-0.17114827036857605j),(-0.06128217652440071-0.22371947765350342j),(-0.2013479769229889-0.018498390913009644j),(-0.4255746006965637+0.24922196567058563j),(0.24301289021968842-0.3106178939342499j),(-0.105339914560318-0.2911628186702728j),(0.026911605149507523+0.11420827358961105j),(-0.1662611961364746-0.1720002293586731j),(0.04919169843196869-0.5055034160614014j),(0.31783798336982727+0.14171451330184937j),(-0.4069485664367676-0.23439541459083557j),(0.29093047976493835-0.09103678911924362j),1007602_Patient
(0.21163292229175568+0.27324342727661133j),(-0.22309449315071106-0.09657243639230728j),(-0.44869717955589294+0.01850723661482334j),(0.0013570436276495457-0.060350921005010605j),(-0.28116747736930847+0.33267706632614136j),(-0.2877745032310486+0.021780282258987427j),(-0.3667683005332947+0.21662674844264984j),(0.32810166478157043+0.3049110174179077j),(-0.2541857659816742-0.004679840058088303j),(-0.1067083477973938-0.045541729778051376j),(0.13365374505519867-0.23701053857803345j),(-0.5321828126907349-0.3430408537387848j),(0.3610087037086487-0.166883185505867j),(-0.037881385535001755-0.18579904735088348j),(-0.23953992128372192-0.21642343699932098j),(0.11427388340234756+0.28163763880729675j),(0.3776349425315857-0.18929433822631836j),(0.1372821033000946-0.05026225745677948j),(0.2282482385635376+0.05802832543849945j),(0.5023059248924255-0.11404508352279663j),(0.16900192201137543+0.3068543076515198j),(0.32981449365615845+0.34025827050209045j),(0.015193896368145943+0.367666095495224j),(-0.4180058240890503-0.20836856961250305j),(0.1490921527147293-0.2672453224658966j),(-0.31256669759750366-0.21067628264427185j),(0.12183276563882828-0.05449065566062927j),(-0.27876490354537964-0.2701732814311981j),(-0.0742642879486084+0.15645670890808105j),(-0.35524243116378784+0.24112296104431152j),(-0.3061886727809906-0.07939428836107254j),(0.36188679933547974+0.02581767551600933j),(0.1361692249774933-0.055335406213998795j),(0.16965290904045105-0.1662820726633072j),(-0.16120903193950653+0.33723944425582886j),(-0.08418872207403183-0.03837395831942558j),(0.2364141196012497+0.39608311653137207j),(0.3095971941947937-0.025537166744470596j),(0.17786747217178345+0.20063379406929016j),(0.3456614911556244+0.05591363459825516j),(0.19487282633781433-0.289591908454895j),(-0.05002894252538681+0.14422385394573212j),(0.41848888993263245-0.20880648493766785j),(0.5200085043907166+0.23727212846279144j),(0.39807918667793274+0.2975671887397766j),(0.490602046251297-0.312288373708725j),(-0.1590982973575592+0.004130308050662279j),(-0.25697553157806396+0.11678202450275421j),(0.05402132123708725+0.34699100255966187j),(0.23451246321201324-0.15271945297718048j),1013426_Patient
(-0.3400781452655792-0.3853742480278015j),(-0.3848581910133362-0.20730984210968018j),(-0.21705566346645355+0.004500917624682188j),(-0.24977633357048035+0.028291931375861168j),(0.11194160580635071+0.3245539367198944j),(0.40858739614486694-0.056806039065122604j),(0.060786277055740356-0.19999076426029205j),(-0.10795202851295471-0.25724056363105774j),(-0.043415896594524384-0.21410690248012543j),(0.30102381110191345-0.26030924916267395j),(-0.35997474193573+0.3463478684425354j),(-0.4207402765750885+0.04722750186920166j),(-0.017585838213562965+0.27019304037094116j),(0.16499567031860352+0.2861197590827942j),(-0.31280234456062317+0.030580785125494003j),(-0.3369484543800354-0.12313135713338852j),(0.21584631502628326-0.1422276645898819j),(-0.1509934365749359-0.23475974798202515j),(0.11291997134685516-0.004212571773678064j),(-0.08211267739534378+0.417094349861145j),(-0.32970160245895386+0.34828293323516846j),(0.02064332365989685+0.2833483815193176j),(-0.19593597948551178-0.35020318627357483j),(-0.38999640941619873+0.24871321022510529j),(-0.007462613750249147-0.3191559314727783j),(-0.4557269513607025+0.2080077826976776j),(-0.31786367297172546+0.38824495673179626j),(0.00871853157877922-0.18919582664966583j),(-0.18968112766742706-0.22326155006885529j),(0.2995408773422241+0.2973373532295227j),(-0.44626978039741516-0.28013092279434204j),(-0.035320766270160675+0.27240508794784546j),(-0.29588761925697327-0.12424251437187195j),(-0.19721394777297974-0.14705967903137207j),(-0.41082361340522766+0.308239221572876j),(0.2610866129398346-0.07189391553401947j),(-0.145692378282547-0.37478479743003845j),(0.42692965269088745+0.1775258481502533j),(0.35684898495674133-0.1341046541929245j),(0.3694963753223419-0.3668045103549957j),(-0.16067348420619965+0.25356414914131165j),(0.08040457963943481-0.27215421199798584j),(-0.1173127070069313-0.35092610120773315j),(0.3267114460468292-0.31690260767936707j),(-0.23952022194862366+0.16430255770683289j),(0.10345374792814255-0.1421305388212204j),(0.12791086733341217-0.3127857446670532j),(-0.0890854224562645-0.10888229310512543j),(-0.10070906579494476-0.1837305724620819j),(0.41236576437950134+0.42542946338653564j),1013702_Patient
(0.13311176002025604+0.023652568459510803j),(-0.10846608877182007+0.22848862409591675j),(0.09697726368904114+0.19227850437164307j),(0.3868083357810974-0.2073083519935608j),(-0.23662547767162323-0.14379312098026276j),(0.07208465039730072+0.16612571477890015j),(-0.04793541133403778-0.12471713870763779j),(0.0163258146494627+0.40416792035102844j),(0.054983578622341156-0.18514898419380188j),(-0.3074311316013336+0.033176910132169724j),(0.12016669660806656-0.16957229375839233j),(-0.34618285298347473-0.21301794052124023j),(-0.19850987195968628-0.21112769842147827j),(0.08961312472820282-0.068787582218647j),(-0.3371281325817108+0.19674994051456451j),(-0.284963995218277+0.19814036786556244j),(0.05743123218417168-0.02125604636967182j),(-0.30486419796943665+0.08836130797863007j),(-0.15298859775066376-0.04119805246591568j),(-0.03257843852043152-0.37552812695503235j),(-0.4023993909358978-0.007917050272226334j),(0.1406984180212021-0.19912011921405792j),(-0.1435026228427887+0.07259125262498856j),(0.31425565481185913-0.15305504202842712j),(-0.13440021872520447+0.21735142171382904j),(0.25090837478637695-0.007580355741083622j),(0.11898893862962723+0.0039165448397397995j),(-0.2669110894203186-0.2021460086107254j),(-0.388458251953125-0.042758163064718246j),(0.058078255504369736+0.38020387291908264j),(0.29575982689857483-0.08389801532030106j),(0.13815172016620636+0.034248143434524536j),(0.5507664084434509+0.1034211739897728j),(-0.16826488077640533-0.09106113016605377j),(-0.19491545855998993+0.11720509082078934j),(-0.22419382631778717-0.16486315429210663j),(0.05229596793651581+0.04677896574139595j),(0.03160238265991211-0.12409872561693192j),(0.20795859396457672-0.1806565821170807j),(0.2868625521659851+0.17678897082805634j),(-0.054728854447603226+0.1581897884607315j),(-0.1345965713262558+0.021391067653894424j),(-0.02785119228065014+0.24071896076202393j),(0.18964293599128723-0.20411206781864166j),(-0.033947039395570755+0.09381318092346191j),(0.2779778242111206-0.03916732966899872j),(-0.19962875545024872+0.18615196645259857j),(-0.1169087216258049+0.14034058153629303j),(0.07457739114761353+0.3272012770175934j),(-0.12610039114952087+0.2801002860069275j),1015121_Patient
(0.17131122946739197-0.2467014491558075j),(-0.0017556068487465382+0.021349893882870674j),(-0.19426387548446655-0.07384514808654785j),(0.3237035274505615+0.02342359535396099j),(-0.1526918262243271-0.1401234120130539j),(-0.213949516415596-0.11926892399787903j),(-0.2273455560207367+0.2684037387371063j),(-0.048642296344041824+0.006423082668334246j),(-0.1702006459236145-0.20766185224056244j),(0.012358993291854858-0.20635159313678741j),(-0.255391001701355-0.19752761721611023j),(-0.0979844406247139+0.2130432277917862j),(0.30615681409835815+0.22561900317668915j),(0.3928128182888031+0.17427021265029907j),(-0.003187518799677491+0.35604140162467957j),(0.1856144517660141+0.14493274688720703j),(0.1342727392911911+0.3277723789215088j),(-0.3614865243434906+0.019755270332098007j),(-0.24466034770011902+0.33592987060546875j),(0.03373447433114052+0.35230979323387146j),(-0.40945926308631897+0.24013468623161316j),(0.13197189569473267+0.2509906589984894j),(-0.5102882385253906-0.09642283618450165j),(0.26734334230422974+0.14542895555496216j),(0.0022134913597255945-0.21456973254680634j),(-0.321842759847641+0.3030989170074463j),(-0.009772765450179577-0.19044306874275208j),(-0.4132522940635681+0.20922228693962097j),(0.16294029355049133+0.2813376486301422j),(0.4296613931655884+0.14183765649795532j),(-0.023859456181526184+0.06140324845910072j),(-0.04446171596646309+0.000574811827391386j),(0.31308066844940186-0.2954515516757965j),(-0.41512826085090637-0.10768363624811172j),(-0.11666152626276016+0.43298858404159546j),(-0.23142319917678833-0.35522839426994324j),(0.14057078957557678-0.016629191115498543j),(0.2510979473590851-0.4083291292190552j),(-0.02237669751048088-0.06401820480823517j),(0.3028317987918854-0.048223454505205154j),(0.39108598232269287-0.020862149074673653j),(-0.1851327121257782+0.18544666469097137j),(0.3191964626312256+0.1380121111869812j),(0.36794400215148926-0.014936509542167187j),(0.26358702778816223-0.0005311823333613575j),(0.47391432523727417-0.40076208114624023j),(0.22809940576553345-0.13404478132724762j),(-0.2484516054391861-0.040628161281347275j),(0.18737129867076874-0.047849491238594055j),(-0.08171587437391281+0.0826975554227829j),1019115_Patient
(0.26607584953308105+0.05476957932114601j),(-0.4564002454280853-0.4042375981807709j),(0.30272412300109863+0.3866024315357208j),(0.009788988158106804-0.29602113366127014j),(-0.028472086414694786-0.29624176025390625j),(0.2813621461391449-0.008909500204026699j),(0.1357085406780243-0.03273383527994156j),(-0.08212792873382568-0.3306465744972229j),(0.4212757349014282+0.28045913577079773j),(-0.26461148262023926-0.2628253102302551j),(0.0027867890894412994+0.44950366020202637j),(0.27038225531578064-0.017956629395484924j),(0.31637322902679443+0.01464377623051405j),(-0.3794536888599396+0.33336418867111206j),(-0.29284659028053284-0.09569616615772247j),(-0.08481438457965851+0.09762442857027054j),(-0.3783602714538574-0.14781586825847626j),(-0.14252381026744843+0.11053832620382309j),(0.19230890274047852+0.37139520049095154j),(0.13650034368038177+0.45411014556884766j),(-0.36267906427383423-0.337483674287796j),(0.19060242176055908+0.3324912190437317j),(0.25165411829948425-0.2713088095188141j),(-0.06650606542825699-0.20159631967544556j),(0.24739158153533936-0.364428848028183j),(-0.37088754773139954-0.3252952992916107j),(0.2796310484409332+0.010323870927095413j),(0.40202412009239197-0.11755898594856262j),(0.24216967821121216+0.34425410628318787j),(0.129786416888237-0.243826761841774j),(-0.21957875788211823-0.4299072325229645j),(-0.01236763782799244+0.003130926052108407j),(0.2126808762550354+0.2824265956878662j),(0.11843880265951157-0.24050569534301758j),(0.09902944415807724-0.19132621586322784j),(0.348817378282547+0.013364908285439014j),(0.14834076166152954-0.31131795048713684j),(-0.32673776149749756-0.26305511593818665j),(-0.09589935094118118+0.28154581785202026j),(-0.23298770189285278-0.3812290132045746j),(0.3608507513999939-0.34241223335266113j),(0.0737140104174614+0.3035774827003479j),(-0.10053151100873947-0.323677122592926j),(0.301114559173584-0.1984851062297821j),(-0.37242603302001953-0.1827724128961563j),(-0.4190095067024231-0.2974892258644104j),(0.2673371434211731+0.12996642291545868j),(0.18791864812374115+0.4584599733352661j),(-0.176899716258049+0.3288048505783081j),(0.5005725026130676-0.17369049787521362j),1019206_Patient
(0.2872290015220642+0.2937051057815552j),(-0.18822839856147766+0.16076084971427917j),(0.06618854403495789+0.08207825571298599j),(0.17647551000118256-0.0166851207613945j),(-0.05429358780384064+0.06931695342063904j),(-0.06760022044181824-0.11065664142370224j),(0.10470897704362869-0.2864648103713989j),(0.4133300185203552+0.24180230498313904j),(0.24923740327358246+0.08754369616508484j),(0.15898065268993378-0.08243706822395325j),(-0.10549208521842957+0.056476619094610214j),(-0.37656837701797485+0.2895263135433197j),(0.040577128529548645+0.3424196243286133j),(-0.11288563907146454-0.06834837794303894j),(-0.3753568232059479+0.07780206948518753j),(0.24938850104808807-0.17894946038722992j),(0.04840362071990967-0.1651180237531662j),(-0.48642414808273315-0.18243372440338135j),(-0.3340134620666504+0.32495203614234924j),(-0.4709269106388092-0.3522188067436218j),(0.05897055193781853-0.5580201745033264j),(0.05585027113556862+0.3115696609020233j),(-0.3388305902481079+0.14239011704921722j),(-0.22140583395957947-0.3850332200527191j),(0.29424798488616943+0.18108290433883667j),(-0.14007408916950226-0.28798359632492065j),(0.15757915377616882+0.2957388460636139j),(-0.30616316199302673+0.3357628881931305j),(-0.28365442156791687-0.12166940420866013j),(0.07510527223348618+0.11121571063995361j),(-0.27730411291122437+0.20117364823818207j),(0.0079957265406847-0.17545737326145172j),(0.3234556317329407-0.1623336225748062j),(-0.057630982249975204-0.37832850217819214j),(-0.35250329971313477-0.13780845701694489j),(0.010275810025632381-0.11766354739665985j),(-0.3965742588043213-0.2743586003780365j),(0.07216399163007736-0.11601530015468597j),(0.22086936235427856+0.24188464879989624j),(0.44137042760849+0.1787877082824707j),(0.3525746166706085-0.34298452734947205j),(-0.15400509536266327+0.5180183053016663j),(-0.19591684639453888-0.23791269958019257j),(0.18546763062477112-0.3175690174102783j),(0.0990370437502861-0.08987842500209808j),(-0.20271213352680206-0.10266357660293579j),(0.21532006561756134+0.29191353917121887j),(-0.1363263726234436-0.2753279209136963j),(-0.21487711369991302-0.16178838908672333j),(-0.24829675257205963-0.14349770545959473j),101957_Patient
(0.0022053250577300787+0.12570369243621826j),(-0.1013658344745636+0.011380057781934738j),(0.10736186057329178+0.11680994927883148j),(0.5510632991790771+0.06693916022777557j),(-0.2987668514251709-0.1336108297109604j),(-0.14333586394786835+0.25301238894462585j),(-0.019115488976240158+0.1062476709485054j),(0.03243911638855934+0.2289179414510727j),(-0.21006517112255096+0.21242618560791016j),(-0.05189988762140274+0.16602228581905365j),(-0.04598094895482063+0.09696867316961288j),(-0.15005996823310852+0.10278327018022537j),(0.1952797919511795+0.08215294033288956j),(0.14296561479568481-0.1087932288646698j),(-0.26648062467575073-0.05841143801808357j),(-0.03270678222179413+0.23605218529701233j),(-0.0531449019908905+0.0394766703248024j),(-0.3925856947898865+0.1985139101743698j),(-0.20466379821300507+0.0283551886677742j),(-0.22005988657474518-0.1061042919754982j),(-0.30994245409965515-0.3124210238456726j),(-0.12866345047950745-0.18213964998722076j),(-0.08156806975603104-0.12414693832397461j),(0.2931923568248749-0.01381487026810646j),(0.15928047895431519+0.015312566421926022j),(-0.008511140011250973+0.17134596407413483j),(-0.08818963170051575-0.240769162774086j),(0.12960810959339142+0.03264157101511955j),(-0.016903018578886986-0.20319940149784088j),(-0.024118108674883842+0.2597697973251343j),(-0.028254536911845207+0.21068982779979706j),(-0.2261027693748474+0.005096678622066975j),(0.4287031888961792+0.09042055904865265j),(0.2976122498512268-0.12108248472213745j),(-0.1981181651353836+0.1657549887895584j),(-0.09646014869213104-0.019480662420392036j),(-0.2253141552209854-0.005884737707674503j),(0.10212202370166779-0.061137668788433075j),(-0.03132249787449837-0.04894821345806122j),(0.23420675098896027-0.07727313041687012j),(0.18232794106006622+0.11536223441362381j),(-0.2964770495891571+0.10348110646009445j),(-0.09576347470283508+0.12486722320318222j),(0.06680227816104889+0.01434820331633091j),(0.1120467334985733+0.19563357532024384j),(0.14208073914051056-0.08535188436508179j),(0.11522039026021957+0.268979012966156j),(-0.0228473749011755+0.006163390818983316j),(-0.074107825756073-0.08740825206041336j),(0.12907837331295013+0.0876050591468811j),1022636_Patient
