0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,ClinicalRecord
0.12251136,0.118814476,-0.1675746,-0.13419273,-0.10660291,-0.14681071,0.106775165,0.18443595,0.020231834,0.116747,0.17746772,-0.120215006,0.17010051,0.0013638734,-0.15355776,0.13733265,0.20824552,-0.13978392,0.17373714,0.16354544,0.11398043,0.11380359,-0.13454984,-0.17344673,-0.12888177,0.14734554,0.18112355,0.095433325,0.16446075,-0.014316633,0.04721483,0.14218059,-0.07129246,0.12412589,-0.15075311,0.14755112,-0.20035963,-0.17179485,0.17167415,0.053702082,0.16707681,-0.16691403,-0.1492964,-0.14178678,0.090869814,-0.15864943,0.12584278,-0.14918625,0.16514501,-0.16500732,entity:1003706_ClinicalRecord
0.095612496,0.03421592,-0.16165845,-0.12250329,-0.15971445,-0.078584515,0.121287435,0.20836988,0.027434368,0.006389085,0.08990351,-0.18875122,0.24436718,-0.03479229,-0.093099006,0.096751675,0.14018032,-0.12527111,0.2167567,0.19660328,-0.020348562,0.16538984,-0.1377241,-0.09913341,-0.10275132,0.19094819,0.19285381,0.19872198,0.15904085,0.06998839,0.0095358305,-0.04909132,0.14015046,0.06624768,-0.12408722,0.073606975,-0.17180413,-0.100868955,0.12855351,0.17777734,0.19328545,-0.22019847,-0.07117551,-0.14980917,0.03023365,-0.18248457,0.09536143,-0.1814344,0.23157758,-0.15956062,entity:1005679_ClinicalRecord
-0.019858468,-0.049615026,-0.0013200105,0.052548483,-0.09398763,0.02963168,0.22587729,0.2891759,0.03674508,0.040420074,0.04557259,-0.26906267,0.1615795,0.06140999,0.13623118,-0.055993453,-0.107962236,-0.13819647,0.2626058,-0.013446512,-0.043182354,-0.029275319,-0.24588025,0.0629608,0.044769075,-0.058544375,-0.06964723,0.061851196,-0.051725,-0.011745678,0.023601647,0.22924434,0.2595581,-0.039372,0.009952395,-0.025739145,-0.14277351,-0.0326597,-0.060726132,-0.37547565,0.020050343,-0.074874744,0.073546976,-0.19488513,0.055655986,-0.123724416,-0.0472544,0.37097028,0.086588115,-0.18157943,entity:1007602_ClinicalRecord
0.041720767,0.019336985,0.1962876,0.024304477,-0.030707438,0.03407366,0.16973194,0.29617834,-0.061065365,-0.063060924,0.068996936,-0.31709749,0.2706679,-0.02169234,-0.06395318,0.012393294,-0.04976125,-0.05013188,0.42065123,0.08626206,0.061692752,0.06177819,-0.33430883,-0.038306586,0.012248878,-0.08192042,-0.042541847,0.0403765,-0.115754716,-0.0053035887,0.010110782,0.23151742,-0.14566165,0.023564331,0.038544457,-0.052700423,-0.18747656,-0.104254104,-0.06440417,0.12917015,0.04177988,-0.18040536,0.04099901,-0.25190312,0.0038680108,-0.14837018,-0.0018824745,-0.009046334,0.19017805,-0.10432339,entity:1013426_ClinicalRecord
0.035812452,0.04207644,-0.051506218,0.062928006,-0.043160133,-0.07128862,0.10379534,0.22067887,-0.019963875,0.064973116,0.01603426,-0.20537432,0.2609515,0.033791825,-0.033636343,-0.014421565,0.039529227,-0.14817138,0.20058738,0.13219829,-0.030443085,0.07874082,-0.21778525,0.07559038,-0.007311963,0.010212891,0.23655292,-0.07263703,-0.0055956054,-0.008939301,-0.07703953,-0.27390677,-0.0068624467,0.012012004,0.06780204,0.06399245,-0.15107512,-0.03061925,0.000290756,0.36288154,0.19264199,-0.20635113,0.02846525,-0.10204288,-0.06774538,-0.09102803,0.06405909,-0.38076547,0.32290593,-0.029138416,entity:1013702_ClinicalRecord
-0.12389726,0.0040603527,-0.18164672,0.12726644,-0.17907298,-0.15830119,0.1726807,0.16670588,-0.09774548,0.1566676,0.21291411,-0.16493855,0.16337809,-0.07712888,-0.049675282,0.1586792,-0.19235545,-0.078921236,0.19521928,0.17409918,-0.055587415,0.103394225,-0.17552496,-0.14459224,0.12544732,0.167741,0.1604968,0.090240255,0.16495009,-0.15426911,-0.0103098275,0.1414387,-0.061135247,-0.052574977,0.18256831,0.16515377,-0.17804964,-0.017254604,-0.12219551,-0.03028907,0.13732684,-0.12410713,-0.12641808,-0.1913753,-0.12718196,-0.12684877,-0.14864881,-0.114495136,0.13202277,-0.20251656,entity:1015121_ClinicalRecord
-0.15393671,-0.08504013,0.1206524,-0.19063291,0.058051024,-0.041232765,0.17548269,0.17227703,-0.14877981,-0.079239674,0.051610928,-0.16347513,0.15519693,0.1675159,0.13902941,-0.007446393,-0.12882228,-0.14453293,0.17159332,0.20741034,-0.07353136,0.12360814,-0.13492265,-0.1766774,-0.13347052,-0.054977838,0.17468391,0.115434036,-0.14742507,0.15062621,-0.031540833,-0.06447737,-0.09963406,0.0791593,0.16811508,-0.0133220395,0.039834123,-0.20234662,-0.20340045,0.1975877,0.1624652,-0.14796095,-0.17027506,-0.16823892,-0.16877732,-0.15799218,-0.14182591,-0.15400286,0.14067015,-0.1968822,entity:1019115_ClinicalRecord
0.01604126,0.01373292,-0.012715624,0.012878541,-0.06526661,-0.09312683,0.30722404,0.24149439,-0.056378424,-0.005290427,0.09922092,-0.3466596,0.2228433,-0.039041787,0.0020464228,0.00020418888,0.06363741,-0.20079656,0.42430466,0.033482112,-0.019334609,-0.016918693,-0.3158922,-0.017153492,0.03700982,-0.027748374,-0.16040823,-0.05851811,-0.06342743,-0.009788936,-0.02082806,0.2874613,-0.19905797,0.0026081302,0.008235412,-0.018999303,-0.16392371,-0.104339965,-0.068111256,-0.018575743,-0.058709934,-0.09251971,0.03030223,-0.2570659,-0.0031180743,-0.050315946,0.01658198,0.03518042,0.15008949,-0.12663932,entity:1019206_ClinicalRecord
0.03099612,-0.076063596,-0.03402453,0.020906396,0.0038509597,-0.029322684,-0.14016126,0.29600823,-0.0029762099,0.04570066,-0.019800121,-0.26520038,0.32365552,-0.016803883,-0.0017186273,-0.0067293462,-0.05999444,-0.14058627,0.33324528,0.19727534,-0.02040053,-0.09930154,-0.34301633,0.027673893,0.04521027,0.010778788,-0.06636847,0.0150398305,-0.06301059,-0.025440661,-0.05607646,-0.23976605,0.016865678,0.015541617,0.01580084,0.07462783,-0.14184672,-0.037538454,-0.045556765,-0.30432922,0.012470569,-0.27048707,-0.04376697,-0.18937169,0.014469453,-0.16661333,0.0043283217,-0.13389514,0.103045724,-0.20332113,entity:101957_ClinicalRecord
0.16380589,-0.09065208,-0.18785214,-0.17586778,-0.15974768,-0.1539856,0.16305804,0.1651903,-0.07643249,0.008488515,0.17933889,-0.13632439,0.17414135,0.1231773,-0.16645695,0.055929173,-0.13273051,-0.10473909,0.16605687,0.17238468,-0.1753318,-0.18587196,-0.1151865,0.15398352,-0.15419064,-0.1813293,0.17114699,0.043875597,-0.071263835,0.07357631,0.00483152,0.10571013,0.006917325,-0.08640912,-0.15820765,0.16067798,-0.13447757,-0.20085919,-0.16549763,-0.13362692,0.13982852,-0.15767501,0.16409376,-0.14268935,0.15434438,-0.16334412,-0.07528518,-0.11294918,0.16406591,-0.12385138,entity:1022636_ClinicalRecord
